stacja;latitude;longitude;cnt_arriva;cnt_kd;cnt_km;cnt_kw;cnt_ks;cnt_ic;cnt_pr;cnt_skm_t;cnt_skm_w
Wólka;52.321389;17.754444;0;0;0;17;0;0;0;0;0
Wólka Kañska;51.127778;23.072222;0;0;0;0;0;0;26;0;0
Wólka Okopska;51.167778;23.706944;0;0;0;0;0;0;8;0;0
Wólka Ratowiecka;53.2776;23.2406;0;0;0;0;0;0;7;0;0
W¹brzeŸno;53.263611;18.980833;4;0;0;0;0;4;11;0;0
W¹chock;51.080556;21.015;0;0;0;0;0;0;18;0;0
W¹growiec;52.809444;17.202222;0;0;0;10;0;0;0;0;0
W¹gry;51.790194;19.848389;0;0;0;0;0;0;23;0;0
Wêgierska Górka;49.603611;19.118889;0;0;0;0;25;0;0;0;0
Wêgliniec;51.29;15.225556;0;24;0;0;0;2;8;0;0
Wêgorzyno;53.543056;15.565278;0;0;0;0;0;0;9;0;0
Wêgry;50.926389;17.032778;0;0;0;0;0;0;20;0;0
Wêgrzce Wielkie;50.018611;20.106389;0;0;0;0;0;0;27;0;0
W³oc³awek;52.652778;19.058611;11;0;0;0;0;24;4;0;0
W³oc³awek Zazamcze;52.668333;19.037778;13;0;0;0;0;0;2;0;0
W³ostowo;51.753333;17.025;0;0;0;6;0;0;0;0;0
W³oszakowice;51.933333;16.366667;0;0;0;10;0;0;0;0;0
W³oszczowa;50.837778;20.015556;0;0;0;0;0;2;15;0;0
W³oszczowa Pó³noc;50.853056;19.944722;0;0;0;0;0;16;4;0;0
Zabiele;53.389361;21.862972;0;0;0;0;0;0;6;0;0
Zabierzów;50.117222;19.799722;0;0;0;0;0;0;45;0;0
Zabie¿ki;52.009444;21.477222;0;0;39;0;0;0;0;0;0
Zaborze  PO;49.870736;18.811514;0;0;0;0;7;0;0;0;0
Zaborów;49.9075;21.83;0;0;0;0;0;0;4;0;0
Zabrze;50.305289;18.787136;0;0;0;0;44;22;9;0;0
Zabrzeg;49.9075;18.937778;0;0;0;0;15;0;0;0;0
Zabrzeg Czarnolesie PO;49.904111;18.907306;0;0;0;0;13;0;0;0;0
Zaczernie;50.095139;21.979444;0;0;0;0;0;0;9;0;0
Zagajnik;51.27;15.299444;0;18;0;0;0;0;0;0;0
Zagnañsk;50.974444;20.663611;0;0;0;0;0;0;30;0;0
Zagoœciniec;52.365394;21.281889;0;0;63;0;0;0;0;0;0
Zagrody;50.0515;22.905917;0;0;0;0;0;0;4;0;0
Zagrody Koœció³;51.078611;23.190278;0;0;0;0;0;0;10;0;0
Zajezierze k. Dêblina;51.5425;21.8175;0;0;21;0;0;0;0;0;0
Zaj¹czkowo Lubawskie;53.444444;19.712778;0;0;0;0;0;0;6;0;0
Zaklików;50.768611;22.113889;0;0;0;0;0;0;10;0;0
Zakopane;49.301111;19.962778;0;0;0;0;0;6;6;0;0
Zakrzewo Z³otowskie;53.416944;17.141944;0;0;0;0;0;0;8;0;0
Zakrzów Kotowice;51.035556;17.209444;0;0;0;0;0;0;17;0;0
Zakrzów Sarnowo;53.282778;20.285556;0;0;0;0;0;0;8;0;0
Zalesie Górne;52.026667;21.041944;0;0;55;0;0;0;0;0;0
Zalesie Kraszeñskie;51.121111;23.169722;0;0;0;0;0;0;26;0;0
Zamek Bulowicki;49.880278;19.258889;0;0;0;0;8;0;2;0;0
Zamoœæ;50.720556;23.258611;0;0;0;0;0;1;5;0;0
Zaosie;51.633472;19.933972;0;0;0;0;0;0;12;0;0
Zaroœle;53.664167;18.119722;10;0;0;0;0;0;0;0;0
Zarszyn;49.585;22.021944;0;0;0;0;0;0;1;0;0
Zarzecze;50.3625;19.697778;0;0;0;0;0;0;8;0;0
Zarzeka PO;51.543239;21.846657;0;0;0;0;0;0;16;0;0
Zarêba;51.1055941;15.2291905;0;10;0;0;0;0;0;0;0
Zarêbki;50.271944;21.762361;0;0;0;0;0;0;9;0;0
Zasieki;51.735833;14.669444;0;0;0;0;0;0;4;0;0
Zastocze;53.312111;22.857389;0;0;0;0;0;0;6;0;0
Zastów;50.123761;20.069003;0;0;0;0;0;0;17;0;0
Zawada;50.715833;23.126111;0;0;0;0;0;2;10;0;0
Zawadówka;51.123889;23.356944;0;0;0;0;0;0;24;0;0
Zawidz;52.829167;19.845556;0;0;8;0;0;0;0;0;0
Zawidz Koœcielny;52.823611;19.879167;0;0;8;0;0;0;0;0;0
Zawiercie;50.480833;19.423056;0;0;0;0;45;35;9;0;0
Zawiercie Borowe Pole;50.510278;19.399167;0;0;0;0;41;0;0;0;0
Za³ê¿e;50.0585823;22.0424383;0;0;0;0;0;0;26;0;0
Zblewo;53.934722;18.329444;0;0;0;0;0;0;17;0;0
Zbydniów;50.634722;21.920556;0;0;0;0;0;0;9;0;0
Zb¹szynek;52.241944;15.8175;0;0;0;10;0;13;19;0;0
Zb¹szyñ;52.259444;15.896111;0;0;0;19;0;3;6;0;0
Zb¹szyñ Przedmieœcie;52.256667;15.928056;0;0;0;4;0;0;0;0;0
Zdrody Nowe;52.951389;22.775556;0;0;0;0;0;0;10;0;0
Zdrojowisko;50.634167;16.511667;0;7;0;0;0;0;0;0;0
Zduny;51.646389;17.377778;0;0;0;0;0;0;3;0;0
Zduñska Wola;51.611389;18.946667;0;0;0;0;0;9;33;0;0
Zduñska Wola Karsznice;51.589444;18.994444;0;0;0;0;0;1;0;0;0
Zdzieszowice;50.422639;18.125639;0;0;0;0;0;16;18;0;0
Zebrzydowa;51.233333;15.383333;0;21;0;0;0;0;0;0;0
Zebrzydowice;49.869722;18.624722;0;0;0;0;6;11;0;0;0
Zembrzyce;49.776667;19.591111;0;0;0;0;0;0;10;0;0
Zgierz;51.849444;19.425556;0;0;0;0;0;19;17;0;0
Zgierz Jaracza;51.864333;19.421806;0;0;0;0;0;0;8;0;0
Zgierz Pó³noc;51.868333;19.391389;0;0;0;0;0;0;8;0;0
Zgorzelec;51.141111;15.008889;0;10;0;0;0;0;6;0;0
Zgorzelec Miasto;51.153094;15.020303;0;14;0;0;0;0;8;0;0
Zieleñ;53.208889;18.946389;4;0;0;0;0;0;6;0;0
Zielona Góra;51.9475;15.514444;0;0;0;0;0;2;26;0;0
Zielonczyn;53.150833;17.807778;9;0;0;0;0;0;6;0;0
Zielone Wzgórza;52.565278;17.008611;0;0;0;16;0;0;0;0;0
Zielonka;52.31;21.153889;0;0;70;0;0;0;0;0;0
Zielonka Pas³êcka;53.981389;19.700278;0;0;0;0;0;0;12;0;0
Zielonka Pomorska;53.5775;18.111389;10;0;0;0;0;0;0;0;0
Ziemomyœl;53.166944;15.3025;0;0;0;0;0;0;8;0;0
Zimnochy;52.954642;23.085558;0;0;0;0;0;0;4;0;0
Ziêbice;50.608611;17.033889;0;0;0;0;0;0;23;0;0
Zosinów;52.186028;19.715778;0;0;0;0;0;0;8;0;0
Zubrzyk;49.388611;20.753611;0;0;0;0;0;0;6;0;0
Zugienie;54.259584;20.087249;0;0;0;0;0;0;4;0;0
Zwardoñ;49.504444;18.977778;0;0;0;0;16;0;0;0;0
Zwierzyniec;50.610833;22.9825;0;0;0;0;0;2;0;0;0
Zwierzyniec  ODST;50.530016;18.891163;0;0;0;0;12;0;0;0;0
Zwiêczyca;50.005863;21.956506;0;0;0;0;0;0;4;0;0
Zygmuntowo Mazowieckie;52.7275;21.526944;0;0;18;0;0;0;0;0;0
Zygmuntów;51.408333;20.5725;0;0;4;0;0;0;2;0;0
Z¹bki;52.291944;21.1125;0;0;69;0;0;0;0;0;0
Z¹bkowice Œl¹skie;50.5974;16.81228;0;9;0;0;0;0;0;0;0
Z¹browo;53.635556;19.462222;0;0;0;0;0;0;9;0;0
Zêbice Wroc³awskie;51.0042151;17.1517004;0;0;0;0;0;0;17;0;0
Z³ocieniec;53.527778;16.018056;0;0;0;0;0;0;9;0;0
Z³ojec;50.764444;23.104444;0;0;0;0;0;0;10;0;0
Z³otniki;52.495278;16.836111;0;0;0;0;0;0;15;0;0
Z³otniki Kujawskie;52.903667;18.147;6;0;0;0;0;0;8;0;0
Z³otniki Kutnowskie;52.225278;19.4925;0;0;0;0;0;0;8;0;0
Z³otów;53.360278;17.040833;0;0;0;0;0;0;8;0;0
£adzin;53.909444;14.563333;0;0;0;0;0;0;12;0;0
£ambinowice;50.538333;17.554167;0;0;0;0;0;0;12;0;0
£ankiejmy;54.15;21.072222;0;0;0;0;0;0;13;0;0
£apy;52.983278;22.865961;0;0;0;0;0;17;11;0;0
£apy Osse;52.974806;22.841833;0;0;0;0;0;0;10;0;0
£ask;51.603889;19.111944;0;0;0;0;0;0;32;0;0
£askarzew;51.788889;21.613056;0;0;1;0;0;0;0;0;0
£askarzew Przystanek;51.7975;21.608611;0;0;25;0;0;0;0;0;0
£awica;50.478081;16.671239;0;0;0;0;0;0;17;0;0
£aziska Górne;50.16;18.848333;0;0;0;0;21;0;0;0;0
£aziska Górne Brada;50.1575;18.821667;0;0;0;0;21;0;0;0;0
£aznów;51.632167;19.755889;0;0;0;0;0;0;19;0;0
£azy;50.43;19.391944;0;0;0;0;42;0;2;0;0
£añcut;50.081667;22.229722;0;0;0;0;0;17;26;0;0
£obez;53.636389;15.627778;0;0;0;0;0;9;10;0;0
£ochów;52.536389;21.693889;0;0;28;0;0;7;0;0;0
£odygowice;49.725;19.141389;0;0;0;0;28;0;0;0;0
£odygowice Górne;49.735417;19.124306;0;0;0;0;26;0;0;0;0
£omnica Zdrój;49.419444;20.724722;0;0;0;0;0;0;6;0;0
£opatki;51.329167;22.1525;0;0;0;0;0;0;16;0;0
£opuchowo;52.613333;17.094444;0;0;0;16;0;0;0;0;0
£osiów;50.790556;17.566667;0;0;0;0;0;0;16;0;0
£ososiowice;51.3;16.65;0;0;0;0;0;0;21;0;0
£owczów;49.916667;21;0;0;0;0;0;1;14;0;0
£owczówek Pleœna;49.9281609;20.970077;0;0;0;0;0;0;14;0;0
£owicz G³ówny;52.106111;19.954444;0;0;13;0;0;27;19;0;0
£owicz Przedmieœcie;52.093111;19.947111;0;0;0;0;0;9;7;0;0
£o¿nica;53.690278;14.866389;0;0;0;0;0;0;14;0;0
£ubowo;53.583333;16.389722;0;0;0;0;0;0;9;0;0
£uczyce;50.1627;20.074364;0;0;0;0;0;0;17;0;0
£ugi Górzyckie;52.516389;14.650833;0;0;0;0;0;0;8;0;0
£uków;51.941389;22.389722;0;0;9;0;0;10;14;0;0
£uków Zapowiednik;51.931111;22.424444;0;0;0;0;0;0;15;0;0
£uków £apiguz;51.923889;22.359722;0;0;0;0;0;0;9;0;0
£uków Œl¹ski;50.099972;18.409167;0;0;0;0;20;0;0;0;0
£upowo;52.7017215;15.1200859;0;0;0;0;0;0;23;0;0
£ysomice;53.086111;18.620278;17;0;0;0;0;0;0;0;0
£ódŸ Andrzejów;51.740556;19.618056;0;0;0;0;0;0;24;0;0
£ódŸ Chojny;51.7264;19.484403;0;0;0;0;0;34;36;0;0
£ódŸ D¹browa;;;0;0;0;0;0;0;21;0;0
£ódŸ Kaliska;51.757972;19.429667;0;0;0;0;0;32;44;0;0
£ódŸ Olechów Wschód;51.729686;19.593501;0;0;0;0;0;0;3;0;0
£ódŸ Pabianicka;51.727222;19.443889;0;0;0;0;0;0;25;0;0
£ódŸ Radogoszcz Zachód;51.822778;19.415833;0;0;0;0;0;0;14;0;0
£ódŸ Widzew;51.763056;19.544444;0;0;0;0;0;18;33;0;0
£ódŸ ¯abieniec;51.793556;19.406861;0;0;0;0;0;19;17;0;0
£¹ck;52.487222;19.596111;0;0;13;0;0;0;0;0;0
£¹czna;50.991667;20.798333;0;0;0;0;0;0;30;0;0
£¹g;53.830833;18.062778;0;0;0;0;0;0;15;0;0
£¹kociny;51.656667;17.669444;0;0;0;6;0;0;0;0;0
£¹¿ek PO;53.640278;18.215;6;0;0;0;0;0;0;0;0
£êczyca;52.049028;19.193778;0;0;0;0;0;12;10;0;0
£êgowo Sulechowskie;52.1325;15.677222;0;0;0;0;0;0;14;0;0
£êka Opatowska;51.216944;18.092222;0;0;0;0;0;0;8;0;0
£êtownia;49.8700057;21.7861998;0;0;0;0;0;0;6;0;0
Œcinawa;51.411111;16.423056;0;0;0;0;0;2;19;0;0
Œcinawka Œrednia;50.526389;16.503611;0;7;0;0;0;0;0;0;0
Œlesin;53.155833;17.701389;9;0;0;0;0;0;6;0;0
Œliwice STH i PO;53.713056;18.182222;6;0;0;0;0;0;0;0;0
Œliwiczki;53.675;18.199722;6;0;0;0;0;0;0;0;0
Œroda Wielkopolska;52.218056;17.275;0;0;0;0;0;5;27;0;0
Œroda Œl¹ska;51.189444;16.608056;0;23;0;0;0;0;0;0;0
Œródborów;52.117778;21.247222;0;0;38;0;0;0;0;0;0
Œwiba;51.300833;18.086667;0;0;0;0;0;0;2;0;0
Œwider;52.125833;21.246389;0;0;39;0;0;0;0;0;76
Œwidnica Miasto;50.841086;16.481992;0;14;0;0;0;0;0;0;0
Œwidnik Miasto;51.223611;22.694722;0;0;0;0;0;0;30;0;0
Œwidnik Wschód;51.220833;22.713889;0;0;0;0;0;2;26;0;0
Œwidwin;53.781389;15.7725;0;0;0;0;0;9;10;0;0
Œwiebodzice;50.859983;16.332753;0;2;0;0;0;4;21;0;0
Œwiebodzin;52.245278;15.540833;0;0;0;0;0;9;8;0;0
Œwiekatowo;53.418333;18.106389;15;0;0;0;0;0;0;0;0
Œwiercze;52.669722;20.763056;0;0;30;0;0;0;0;0;0
Œwierki Dolne;50.6324787;16.4366402;0;7;0;0;0;0;0;0;0
Œwilcza;50.078056;21.901667;0;0;0;0;0;0;19;0;0
Œwinoujœcie;53.904722;14.266667;0;0;0;0;0;1;6;0;0
Œwinoujœcie Odra;53.901389;14.286111;0;0;0;0;0;0;12;0;0
Œwinoujœcie Przytór;53.897222;14.337222;0;0;0;0;0;0;12;0;0
Œwiêta Katarzyna;51.0354032;17.1314058;0;0;0;0;0;0;17;0;0
Œwiêtajno;53.561389;21.220278;0;0;0;0;0;0;4;0;0
Œwiêtoch³owice;50.289111;18.918056;0;0;0;0;44;0;0;0;0
¯abi Róg;53.876111;20.018056;0;0;0;0;0;1;12;0;0
¯abiny;53.341667;19.984167;0;0;0;0;0;0;6;0;0
¯abno k. Chojnic;53.6944002;17.5569252;0;0;0;0;0;0;5;0;0
¯agañ;51.604444;15.315556;0;7;0;0;0;0;9;0;0
¯akowice;51.732528;19.791806;0;0;0;0;0;0;27;0;0
¯alno STH i PO;53.597778;17.759167;11;0;0;0;0;0;0;0;0
¯arki Letnisko;50.622222;19.273333;0;0;0;0;41;0;0;0;0
¯ary;51.634444;15.138056;0;6;0;0;0;2;14;0;0
¯ary Kunice;51.599167;15.165556;0;5;0;0;0;0;2;0;0
¯arów;50.938889;16.490556;0;10;0;0;0;0;21;0;0
¯egiestów;49.368333;20.786389;0;0;0;0;0;0;6;0;0
¯egiestów Zdrój;49.3625;20.803889;0;0;0;0;0;2;8;0;0
¯elis³awice;50.803889;19.859444;0;0;0;0;0;0;12;0;0
¯elis³awie Pomorskie;53.524722;16.145278;0;0;0;0;0;0;7;0;0
¯migród;51.475;16.901667;0;0;0;0;0;13;23;0;0
¯ory;50.048056;18.704444;0;0;0;0;6;0;2;0;0
¯ukowo Wschodnie;54.348611;18.373611;0;0;0;0;0;0;17;0;0
¯ulin;51.070278;23.183611;0;0;0;0;0;0;10;0;0
¯urawica Osobowa;51.919438;19.145136;0;0;0;0;0;0;23;0;0
¯urawica Rozrz¹d;51.919438;19.145136;0;0;0;0;0;0;23;0;0
¯ychlin;52.213278;19.617361;0;0;0;0;0;1;8;0;0
¯yczyn;51.647222;21.760556;0;0;25;0;0;0;0;0;0
¯yrardów;52.0525;20.449167;0;0;41;0;0;14;9;0;0
¯ytkowice;51.483333;21.558889;0;0;21;0;0;0;0;0;0
¯ywiec;49.68;19.186111;0;0;0;0;26;0;2;0;0
¯órawina;50.981944;17.049167;0;0;0;0;0;0;23;0;0
¯ó³tnica;53.695;16.811944;0;0;0;0;0;0;6;0;0
¯ó³wino;53.288889;15.691111;0;0;0;0;0;0;9;0;0
